id,text,label
3823,Super hit padam. All the best Suriya anna.,Not_offensive
3824,"Na kuda mokkaya irukumnu nenachan, but nalla dhaan iruku ...  But Theatreku ponuma nu yosanayave iruku...",Offensive_Untargetede
3825,திரைப்படம் வெற்றி பெற வாழ்த்துக்கள்.... அனைத்து நாயுடு நாயக்கர்கள்.தமிழக நாயுடு பேரவை.,Not_offensive
3826,யுவராஜ் கவுண்டர் பேரவை வேளாளர் ம வெள்ளாளர் சமுதாயத்தின் உணர்வு,Not_offensive
3827,Karunanidhi ₹  jayalathitha seinjuruvanuga nu pathom     Neenga thayavu Seinjurunga Rajini,Offensive_Targeted_Insult_Individual
3828,Ellam avan seyal movie matheri iruku,Offensive_Untargetede
3829,Nee siricha enna aludha enna poda moodhevi .,Offensive_Targeted_Insult_Individual
3830,NGK blockbuster agum enru soldravanga like podunga,Not_offensive
3831,sam cs ah music uh....semaya potrukappla,Not_offensive
3832,Happy Diwali guysss.... If vijay fans here means enjoy ur sarkar day......,Not_offensive
3833,16 Million Views podra vediya,Not_offensive
3834,Idhu maniratnam sir movie trailer madhiriye illaiye,Not_offensive
3835,vera level trailer... jayam ravi rocks,Not_offensive
3836,Vijay sethu pathi fans hit like,Not_offensive
3837,அஜீத் இந்த துப்பாக்கி சுடுறத விடவே மாட்டாரா..எல்லா படத்துலயும்...,Not_offensive
3838,I am Kerala Vijay fan njangal und kudea,Not_offensive
3839,Selvaragavan Sir Marana Kaattu Suriya Sir Awesome Acting Yuvanshankar Sir Music Tharamanathu,Not_offensive
3840,Dear Thala veriyarzhal.... Vivegam movie super nu solluravanga...... Like post pannuga.... Enna maa no one liked ah.....?? ?,Not_offensive
3841,Tamil cinema vera level ahhh movie edukuranga,Not_offensive
3842,"pakkava irukku str ,arun vijay,vijay sethupathi,aravind swamy semaya irukkuanga waiting this movie sema aarvam",Not_offensive
3843,VFX Sari illa.. Black Gate kuda VFX potturukanga...,Offensive_Untargetede
3844,Vera 11 perfmoence yogi +jayam ravi,Not_offensive
3845,Hindi audience Like karein Main Samjh Jaunga Ki South Ke Chahne Wale Kitne Hain,not-Tamil
3846,Get 400K likes before 24 hrs,Not_offensive
3847,Andha fight scene la yarukkellam pullarichudhu,Not_offensive
3848,Kola kandula irukan mavane kollama vidamatan hit like hera,Offensive_Untargetede
3849,821k likes  74k comments  13.25million  Views super,Not_offensive
3850,Evan eval dislike panathu avanka ellarukum 3 subject arrear varum,Offensive_Untargetede
3851,Ulagam podhuvanadhu.. .thazhthapattavargaluku kudukapadum privilege avargal vazkhai munnetrathirku mattume. .  Matravargal vazhvai kedupadharku alla. .   Jadhiya kodumaigalai padamakka urimai undenil. .   Jadhiya thavarugalai padamakkavum urimai undu. .   Padam vetri pera vazthukkal. .,Not_offensive
3852,Starring la sayesha name kaanom,Not_offensive
3853,நல்லா சொன்ன பெரம்பலூர் பக்கம் பாடம் ஏதும் ஓட்ட வந்துடாத சும்மா இருக்க நாங்க ஒன்னும் படுச்சவன் இல்ல பாத்துக்கோ உங்க படம் டைலாக் தா முட்டாள் செய்யும் செயல் செம்மையா இருக்கும்,Offensive_Targeted_Insult_Group
3854,படத்துல தான் மண்ணும் பொண்ணும் எங்களது கைய‌ வெச்ச இருக்காதுனு பேச முடியும்.... Pollachi indecent laa oru ponnu vandu ipadi pesa sollunga pakala🥶🤭🥳... திரௌபதி பரிதாபங்கள்,Offensive_Targeted_Insult_Group
3855,Adhu eppudi da trailer paakamiyae dislike poduranga,Offensive_Targeted_Insult_Group
3856,Karthi annaaaa vera level acting,Not_offensive
3857,varlam vaa bairava merasal teaser we are waiting thalaivaa,Not_offensive
3858,Action king fans irukingla.... Hit Like,Not_offensive
3859,Teaser lam nallathan iruku.. But athula vara editings lam romba mokkaya iruku... .. editing matum paathu panunga,Offensive_Targeted_Insult_Group
3860,PINK & NKP fans kits like,Not_offensive
3861,0:48 thala look vera level,Not_offensive
3862,Back to Back Super blockbuster Movies......... First   2.0   then Petta Rajnikanth is just Amaaaaaaazing,Not_offensive
3863,"Asuren Vettai arambam ........ .., am Dhanush . Anna veriyan",Not_offensive
3864,Semma bro 100days pakka summa areya ve therika vedru,Not_offensive
3865,இன்னும் 2௦௦௦ பெரியார் அம்பேத்கர் வந்தாலும் உங்கள திருத்தவே முடியாது டா. உங்க சாதியவே கட்டிட்டு அழுங்க. தன் சாதியை வெளியே சொல்வதை இழிவாக எண்ணும் நாள் வரும் வரை இந்த நாடு உறுப்படாது. இப்படிக்கு BC என்று தன் சாதி சான்றிதழில் குறிப்பிடப்பட்ட ஒரு அற்ப மனிதன்.,Not_offensive
3866,Comments laan padika rmba happy ah irukuuu thalaivaaaaaaaaa marana waiting,Not_offensive
3867,Verraaaaaaaaaaaaaaaaaa levellllll ughhh annaaaa..... Waiting for mass success,Not_offensive
3868,Nkp  means nalla kalapum pataiya super thalaaaasaaaaaaaaaaaaaaaaaa,Not_offensive
3869,"வேளாளர், நாடார், முக்குலத்தோர், வன்னியர், யாதவர், முத்திரையர் சமூகம் ஒன்று கூடினால் இவனுக கதியை நினைச்சு பாருங்க...",Not_offensive
3870,Makkalal nann !  Makalukagave naan !!!,Not_offensive
3871,Thank You Karthik Suburaj Tharamaana Trailer Ku,Not_offensive
3872,Intha movie kaga Rmba naala wait paniturukom 🤗,Not_offensive
3873,"காஞ்சி, வேலூர் மற்றும் திருப்பத்தூர் மாவட்டம் அனைத்து அகமுடையார் முதலியார் இன சார்பாக  என் குல தெய்வம் பெயரில் வெளி வரும் படம் மாபெரும் வெற்றி பெற வாழ்த்துக்கள்",Not_offensive
3874,எப்பாடு பட்டாலும் பிற்பாடு படாதவர் சர்பாக படம் வெற்றியடைய வாழ்த்துகள்.,Not_offensive
3875,80 k views uh 100 k likes... Epdi da...? 🧐,Offensive_Untargetede
3876,Idhu Hollywood madhiri irukunu solravangalan indha cmnt ta like pannunga,Offensive_Untargetede
3877,Looks like she was soaked over night in water.....,Offensive_Untargetede
3878,மாவீரன் அழகுமுத்துக்கேன்  வாரிசுகள் வட மாவட்ட( யாதவர்) கேனார் சார்பாக வாழ்த்துகள்,Not_offensive
3879,Bro 10 million adithu 100 million views maarum,Not_offensive
3880,Rajni jhaatu aur uske fan choot maarike,not-Tamil
3881,Karthi Suriyava vida nalla nadiganu solravanga like podunga,Not_offensive
3882,After 5 M views .. hit like,Not_offensive
3883,So so so so very nice,Not_offensive
3884,"பா.ரஞ்சித், வெற்றிமாறன், மாரிசெல்வராஜ் , பெரியார்OC சோறு group நல்ல கதறுங்கடா",Not_offensive
3885,காப்பான் இன்னொரு அயன்  திரைப்படம் மாபெரும் வெற்றி பெற தளப‌தி ரசிகர்கள் சார்பில் சூர்யா அண்ணா அவர்களுக்கு மனமார்ந்த நல்வாழ்த்துக்கள்,Not_offensive
3886,உதவிங்கறது முதுகுக்கு பின்னாடி இருக்குற.... மச்சம் மாதிரி அத பாக்க முடியாது.,Offensive_Targeted_Insult_Individual
3887,Henna nadipuda saaammmy different look,Not_offensive
3888,Neraya neraya neraya neraya nerayaaa maaaass.....all the best team,Not_offensive
3889,"யப்பா சாமி , ட்ரைலர் சும்மா தெறிக்கவிடுது.",Not_offensive
3890,LALETTAN FANS LIKE ADIKADDA !! 🤙🤙🤙,Not_offensive
3891,Athaana sunrise ah kaamikkama manirathnam padam edukkah maataplaye...,Offensive_Targeted_Insult_Group
3892,"திருநெல்வேலி(தென்காசி) மாவட்ட முக்குலத்தோர்,நாயக்கர்,நடாடார், யாதவர், சமுதாயங்களின் சார்பாக இத்திரைப்படம் வெற்றிபெற வாழ்த்துகள்",Not_offensive
3893,Vijay sethupathi fans hit like here,Not_offensive
3894,Nalla iruku... Ada nalla thanaya iruku.... Nalla iruku.... Nalla irukarapa yen yousuchukitu pooi pathara vendiathu than,Not_offensive
3895,Ipom vara yellam trailer la yum yogi babu ve vararu,Not_offensive
3896,இப்படி ஒரு கதையதா எதிர்பாத்த வேற லெவல்,Not_offensive
3897,ngk  teaser  songs trailer film ellam Pattaya kelalppiruchu aduthu kaappAn  pattaya kelappa pogudu world over sees  Rediya,Not_offensive
3898,#Trending 2 in UAE  Thalaivaaa,Not_offensive
3899,தீரன் சின்னமலை கவுண்டர் பேரவை மாவீரன் யுவராஜ் கவுண்டர் சார்பாக படம் வெற்றிபெற வாழ்த்துக்கள்,Not_offensive
3900,Sema Gethu... BGM summa allu viduthu,Not_offensive
3901,100k pottu thaakunga vijay army guyzzz,Not_offensive
3902,செம்ம   நா அரசியலுக்கு வாரது உறுதி  செம்ம,Not_offensive
3903,Hindi movie LA sanda yea illaye pa,Not_offensive
3904,Thlaiva neenga eppa vanthalum kondattam tha thalaiva,Not_offensive
3905,100 M views soon Hit like if you agree,Not_offensive
3906,Trailer muluka sirika vechitingale adhi Anna 🤣🤣🤣🤣,Offensive_Targeted_Insult_Group
3907,ithu 96 yaara emathiringa vera level,Offensive_Untargetede
3908,Any Rangaraj Pandey Fans here ???,Not_offensive
3909,ada paavi....appadiyae batman copy adichu vachirukingalae da,Offensive_Untargetede
3910,worst teaser i have ever seen,Offensive_Targeted_Insult_Group
3911,No varities from u.........sema bore pa....,Not_offensive
3912,Indha maari ponnungalukkellam indha mathiri thaan nadakkum Appadi ellam Nadakkathu nadakkavum koodathu,Offensive_Targeted_Insult_Group
3913,Next block buster movie in Tamil  nadippin nayakan Surya sir and leggend super star Mohanlal vere leval,Not_offensive
3914,Thala ipadi pathu avalo naal achu ....thala I love youuuu,Not_offensive
3915,Sema yaara ematha pakkara ithu 92. Super jayam Ravi and yogi babu combo! But music hip hop tamila wrest.,Not_offensive
3916,Oru dialogue kooda varla adha mysskin movie....,Not_offensive
3917,Tamil nattula intha getup la nadikka evanukkuda thillu irukku     ellam ota up uh,Not_offensive
3918,எல்லாரும் பார்க்காமலே like போட்டுடாங்க போல ஈஈஈஈஈஈஈ,Not_offensive
3919,Climax tha bangam..sirchu sirchu vairu valikuthu daa daee🤣🤣🤣🤣,Offensive_Targeted_Insult_Individual
3920,Any school students here......... Hit like............    Hiphop tamizha.......,Not_offensive
3921,Bgm is like kaala poraduvom song,Not_offensive
3922,Rajini Illa dha pu** LA ippadi dhan unlike pannuvanga 24.8.2017 movie pathutu face ah Poi pi** LA vachi ku vanga then thev***a pasanga,Offensive_Targeted_Insult_Group
3923,Summa attagasama erukku paathukitteye erukkalam pola very nice trailer,Not_offensive
3924,Karumo mandaya paathaley vaandhi varudhu..indha naai matu thirundhavey thirundhadhu.valla va Valla va left la varla va..velayadalama apa ama velayatu.thu..,Offensive_Targeted_Insult_Individual
3925,Sama movie.... ks.Ravi Kumar super ah eduthu irukaru enna 16 years West aaiduchi,Not_offensive
3926,திருச்சி மாவட்டம் முத்தரையர்கள் சார்பாக திரௌபதி படம் வெற்றி பெற வாழ்த்துக்கள்...,Not_offensive
3927,2:04 repeat mode paathavanga like seiyavum,Not_offensive
3928,புரட்சியை திரைப்படம் வாயிலாக விதைக்கும் நாடோடிகள் 2 குழுவிற்கு எனது வாழ்த்துக்கள்,Not_offensive
3929,Likes for only Raja sir myskin  combo not for moonram kalaignar,Not_offensive
3930,Phaaaaaaaaaaa Mirattal... Semmeq ... All The Best To Team ...,Not_offensive
3931,Thalaiva vera lvl... Tharamana trlr...varum paruuuuu,Not_offensive
3932,Ithu Pola la nadika enga thalivar ala matum tha mudiummmm...annna ne vanaaa....vera level waiting,Not_offensive
3933,DANUSH AND ROCKY BHAI FANS LIKE HERE,Not_offensive
3934,மிஷ்கின் Mind voice :இவன் என்ன நம்மள விட தரையில தவள்ரானே,Not_offensive
3935,Innuma intha uoorula jathi la erukku🤦🤦,Not_offensive
3936,அகில இந்திய யாதவ மகா சபை சார்பாக திரைப்படம் வெற்றிபெற வாழ்த்துக்கள் நன்கு படீ நன்றாக வியர்வை சிந்தி உழைத்து சாப்பிடு உனக்கானப் பெண் உன் சமுகத்திலே காத்துக்கொண்டீஇருக்கிறாள் மற்றவர்களின் சுயஇலாபத்திற்க்காக உன் வாழ்வை தொலைத்து விடாதே????????,Not_offensive
3937,"Oreh manla porakkurom, oreh mozhi pesurom, oreh kaatra suvasikkirom,  ithukku mela ellaarum samam ndra thukku enna venum.... All are equal by birth.... Don't support this kind of shit...",Offensive_Targeted_Insult_Group
3938,Why virkam movies not releasing in hindi?,Offensive_Untargetede
3939,Yenna NAAGA RAJA... Comali  Puppy nu ippa SEERU varaikum vanthuruka... VELs Compay laye paduthuta pola...,Offensive_Targeted_Insult_Group
3940,ab kisko kya kahein. Apni apni pasand. But ek achi hansi to banti hai boss hahahaha!,not-Tamil
3941,15k dislike kamal fan na thaan irupaanga,Offensive_Targeted_Insult_Group
3942,Sunni Madhiri Iruku Trailer   Jai Bheem Parambara Gethu Daa,Offensive_Targeted_Insult_Group
3943,Maas Thala Thalei Viduthslei Mulu Saritthiram Padei,Not_offensive
3944,Anna unga mass yanna nu Yangaluku therium  Vera leval trailer 🤞,Not_offensive
3945,jheeezee Summa Sparkling Therriiiii  antha Double chewingum Drop is so mad !!  khaikki sattayila evanume ippidi smarta irundhadhe illanaa ! who's agree???,Offensive_Untargetede
3946,Padam varuma varatha.  Varum aana varathu. 🤣🤣,Offensive_Untargetede
3947,என்ன ப்ரோ சொல்ல வரிங்க..???🤔🤔🤔  படம் ரொம்ப ஸ்லோவா போகும் போலிருக்கு...,Not_offensive
3948,Vera level thalaiva ... Mass kellam MASS,Not_offensive
3949,Like And Share Only For Myskin   Not For UNS,Not_offensive
3950,Enga shortfilm ah theduna kedaiklinu paatha atha thirudi periya padam panringa...but hero is not perfect like before..,Offensive_Untargetede
3951,1:14 Semma comedy ya iruku,Not_offensive
3952,Meratitiye Thala  #Nerkonda Paarvai Marana Waiting.....,Not_offensive
3953,Maraaannnnnnaaaaaaaa Maaaaaassssssss Kadavule Ready to Rage,Not_offensive
3954,திருச்சி முத்தரையர் சமுதாய மக்கள் சார்பாக படம் வெற்றி பெற வாழ்த்துக்கள் வசனங்கள் சிறப்பு இயக்குனருக்கு பாராட்டுகள் மற்றும் நன்றிகள்,Not_offensive
3955,க்ஷத்திரய வம்சத்தின் படைப்பு அனைத்து சொந்தங்களும் ஆதரவு அளித்து வெற்றிபெற வைக்க வேண்டும். இது ஒவ்வொரு வன்னியர்கள் கடமை,Not_offensive
3956,Always enga anne suriya anne thanda king. Veritanamane teaser.....im marana waiting for kaapan movie ......,Not_offensive
3957,Thalaivar Rajini fans like for Basha laugh,Not_offensive
3958,All d best for d entire team #KAAPPAN...,Not_offensive
3959,Telugu  Thala fan's hit likes,Not_offensive
3960,SEMMA MASS... Thala super... the last punch takkaro takkar top takkar.....,Not_offensive
3961,Vetri para thalapathy rasigarkal sarbaga valthukal,Not_offensive
3962,Nowadays Jayam Ravi's script choosings are amazing....90s kids saarbaga vaaltuukkal...🤣,Not_offensive
3963,Next movie release aaguravaryum enga thalaya paathukinnay iruppom,Offensive_Untargetede
3964,சிறப்பான சம்பவம் இருக்கு 🤘        படம் வெற்றி பெற செங்குந்த முதலியார் இனத்தின் சார்பாக வாழ்த்துகள்,Not_offensive
3965,"Oru Manisana  azhichidalam, avanudaiya sinthanaiyaium sitthanthathaium yaralum azhikka mudiyathu..  Lovely both of   Suyama sinthikka therinjavanga ellarume HERO than.",Not_offensive
3966,That ஆமை குஞ்சுகள் கதறல் movement here ;),Offensive_Targeted_Insult_Group
3967,எங்களுக்கு மண்ணு பொண்ணு 2ம் முக்கியம்   இதுல யார் மேல கை வச்சாலும் வெட்டுவோம் #திரௌபதி,Offensive_Targeted_Insult_Group
3968,Thala naan erukan unaku every 30 mint ku comments Panna,Not_offensive
3969,Biryani Ah Athu naa Saptathu unakku Idli....,Not_offensive
3970,"தெரிஞ்ச எதிரி விட தெரியாத எதிரிக்குதான் அல்லு இருக்கனும்  எப்படி உன்னோட தலைவா படம் வந்தப்ப உனக்கு இருந்த அல்லு மாதிரி யா ? போடாங் கேன கூனா,ஒழுங்கா படம் எடுடா முண்டம்",Offensive_Targeted_Insult_Group
3971,#7 trending in Maharashtra  .Surya fans,Not_offensive
3972,Nan vellalar yen nanbargal Thevar  vanniyar  muthuraiyar koonar Naidu. Naadar  makkal  sarbaga vazhthukkal ....,Not_offensive
3973,Malai vantha mayil aadum...thala vanthaa tamil nadey aadum....,Offensive_Targeted_Insult_Individual
3974,Marana waiting from Malaysia  surya fans🤩,Not_offensive
3975,Indha Diwali kaidhi Ku bigil (visil)  podu..,Offensive_Targeted_Insult_Individual
3976,same masala . ATM  pochu edhu sollavee vana .......... daba,Offensive_Targeted_Insult_Individual
3977,115K Likes In Just 50 Mins,Not_offensive
3978,Thalai yum yuvan um iruntha antha padam mass hit than,Not_offensive
3979,"Acting , Dialogue delivery , dance ellamae super ....",Not_offensive
3980,எல்லா சமூகத்தினரும் வன்னியர்களை  தாழ்த்தி  தான் படம் எடுக்கிறார்கள் இந்த படத்தின் தலைப்பை கண்டே நடுங்கி போயிருப்பார்கள் அணைவரும் நன்றி திரு.மோகன் ஜி சத்ரியன்.,Not_offensive
3981,Kaka pukka short film ah copy adichutanuga,Offensive_Targeted_Insult_Group
3982,"Who r waiting trailer in kannada any kannadiga hit like.......jai karnataka,tamil nadu",Not_offensive
3983,intha kela kuthiku over seen venuma,Offensive_Targeted_Insult_Individual
3984,I I yo Ethu Nalla Erukke,Offensive_Untargetede
3985,கடலூர் மாவட்டம்  காட்டுபாளையம் (படையாட்சி) வன்னியர் சமூகத்தின் சார்பாக வாழ்த்துக்கள்,Not_offensive
3986,இப்படி ஒரு படம் வரவேண்டும் ரொம்ப நாள் கனவு சூப்பர் எவன் எவனோ படம் எடுக்குறான் எல்லாதுக்கும் மேல இருக்கர நமக்கு என்ன வன்னியர்கள் சார்பாக வாழ்த்துக்கள்,Not_offensive
3987,Periyar chair adhu!  Anna ta solladhinga!  #arun_vijay,Not_offensive
3988,Jan 2 paaka vandha like potu ponga,Not_offensive
3989,Unga.. Ponna.. Unoda.. Petcha.. Kekura.. Mathiry... Valanga... Da... Apti.. Valaka.. Thuppilla.. Unaku.. First..unoda..ponna..sariya..valakanum.apram.. Vanthu.. Vettu.. Da.... Nee.. Aambalaitaruntha....,Offensive_Targeted_Insult_Group
3990,Surya de...eth film nte yum video kk dislike adikkaan vendi nadakkunna kurach aalkkaar und...,not-Tamil
3991,வேற எதோ ஒரு படத்தை பாத்த மாறி தான் இருக்கு........ஆனா பரவா இல்ல Jiiva Handsomea irukkar .,Not_offensive
3992,Dhuruva natchatiram teserah next pakka poravanga irrukingala,Offensive_Untargetede
3993,நெஞ்சு பொறுக்குதில்லையே -இந்த நிலைகெட்ட மனிதரை நினைந்துவிட்டால்... A+ A- B+ AB+ O+ இதில் பிரிவினை இருத்தல் மட்டும் சிறந்தது...,Not_offensive
3994,I wish Aravind Swami looked in this movie like Thani Oruvan. Hit like if you guys agree.,Not_offensive
3995,அக்கா தங்கைகள் கொண்ட அண்ணன் தம்பிகள் சார்பாக வாழ்த்துக்கள் மோகன் அண்ணா......,Not_offensive
3996,Akshay Kumar fans hit like here,Not_offensive
3997,நான் அரசியலுக்கு வருவது உறுதி..... ஹே யார ஏமாத்த பார்க்கிறங்க இது 1996   🤣🤣🤣,Not_offensive
3998,Selva Anna movie nambi polam...u1 Anna music erangi adichi iruparu.....Surya sir,Not_offensive
3999,குற்றமுள்ள நெஞ்சு குறுகுறுக்கும் அதுபோல எவன் இந்த படத்தை எதிர்க்கிறா அவனெல்லாம் குற்றவாளிதான்,Offensive_Targeted_Insult_Group
4000,Best Wishes For Dhanush Fans.   Thalaaaaaa,Not_offensive
4001,கொங்கு வெள்ளாள கவுண்டர்கள் சார்பாக திரைப்படம் வெற்றி பெற வாழ்த்துக்கள்,Not_offensive
4002,Wowww Tharu Maaru Jeyam Raviiiiii Sir ..,Not_offensive
4003,Thalaivaaa vaa thalaiva. Enna look enna mass omg marana mass panna poringanu nenaikira thalaiva.I am waiting,Not_offensive
4004,All Tamilians look like Africans lol,Not_offensive
4005,Dhanush and vetrimaran fans hit like🤙,Not_offensive
4006,Superb Akshay sir and Rajni sir,Not_offensive
4007,Hit like only for Vivek Oberoi!,Not_offensive
4008,Safe aah play pannitinga bro...  Thala & Thalapathy,Not_offensive
4009,kerala chitti fans hit like,Not_offensive
4010,மிஷ்கின் மற்றும் இளையராஜா வுக்காக இந்த படத்தை கண்டிப்பா நான் பார்ப்பேன் னு சொல்றவங்க யாருன்னா இருக்கீங்களா ?,Offensive_Targeted_Insult_Group
4011,Thala love u sooo much  vivegam rocks,Not_offensive
4012,Bigil Trailer Aprm Yaru Yaru Intha pakkam varinga 🤣,Not_offensive
4013,Iam vijay fan. I love ngk movie,Not_offensive
4014,"pink trailer minjum namba Thala NKP trailer,  pl support my channel, periya like podunga namba thalaiku",Not_offensive
4015,Pink movie ka remake lag rha hai,not-Tamil
4016,Diwali release 2.0 vs sarkaar like,Not_offensive
4017,Superb Teaser S3 Love you Surya anna,Not_offensive
4018,singam 3 ee seriesil ettavum mosham aakan chance nd. I didnt liked it.. pakka cliche,not-Tamil
4019,படம் மாபெரும் வெற்றி பெற வாழ்த்துக்கள்,Not_offensive
4020,Ithuku udhyanedhi Veda vikaram sir illa suriya irutha Vera level hit ayirukum,Not_offensive
4021,Pottu Thakku  STR  Arun vijay 🤘 Vijay Sethu,Not_offensive
4022,"Group 4 thervil other state aalunga 1st 100 place, southern railway examla pass aana 70-80% people north Indian. Neenga innum indha maari keduketta padatha eduthunu mel jaathi keel jaathinu oombitu irunga vekam ketavangale. Jaathiaavthu koodhiaavdhu. Sathiyama tamilanunga munera maatom ipdi irundha. Koodiya seekiram Vadakan poola dha oomba porom tamilanunga #SayNoToCasteDiscrimination #TamilVaazhga #Tamil",Offensive_Targeted_Insult_Group
4023,Sab hero Jhakmaare Rajini  Style Saamne,Not_offensive
4024,FDFS poga poravanga ellam like podunga,Not_offensive
4025,Thalafans make it fast likes 24hrs la 1.1m varanum...,Not_offensive
4026,Padam mokka teaser vachae mudivu pannitaen,Offensive_Targeted_Insult_Group
4027,Gommaala okka asith test tube thevdia mavan.........seen punda podatha amai asith.............,Offensive_Untargetede
4028,I am thalapathy fan but idhula thala semmaya irukaru,Not_offensive
4029,Vera Level trailer...marana mass look Thalaiva....,Not_offensive
4030,Can t wait.... Suriya Anna love u,Not_offensive
4031,Nyt kulla 500k likes thotrum nu solravangalam like podunga... surya veriyans alwys rocks...🤙🤙🤙🤙🤙,Not_offensive
4032,Make it 5m before 7.30 am,Not_offensive
4033,Semmaya erukku.. Trailer... Enga anna eppovum grate hero dha... Love you sk anna....,Not_offensive
4034,Enaku ennamo sneek peak partha madiriyai Oru feelingu,Offensive_Untargetede
4035,ennoda thalaivan movie trailer  sema............,Offensive_Untargetede
4036,Tha bangama  eruku daiii nxt lvl,Offensive_Untargetede
4037,முதல் வாட்டி டிரெய்லர் ah பாத்து sirichichen... who r laugh?,Not_offensive
4038,Sema trailer of theri  Unakku antha ponna pudichirinthu nee ok sonna thaan kalyanam.Naa ok nu sollalana?appidiyellam sollakoodathu,Not_offensive
4039,Marana mass  kappaan teaser thalaiva Nee vera level Ippoma Nee tha mass I LVE U surya Anna BGM pakka,Not_offensive
4040,"Malaysia Tamil fans waiting for Kadaram Kondan movie Chiyaan Vikram, Kamal Haasan fans hit like here",Not_offensive
4041,Thala looks vera level like a lion🦁,Not_offensive
4042,Acting king surya v level,Not_offensive
4043,ட்ரெய்லர் பார்க்கும் போதே சிரிப்பை கண்ட்ரோல் பண்ண முடியல!,Not_offensive
4044,Vani always luks gorgeous oh my kadavule,Not_offensive
4045,Ahahaha sema siripu udayanithi pathu 🤣🤣,Offensive_Targeted_Insult_Individual
4046,Paaka smart Aana hero ila but tallent irunthaa poathum jeiklaamnundrathuku example dhanush tha,Not_offensive
4047,"வாழ்த்துக்கள் எனது சார்பில் எங்கள் கிராமத்தில் இருந்து 600 நபர்களை நான் அழைத்து செல்வேன். விரைவில் தேதியை அறிவிக்க வேண்டும். இப்படிக்கு,நான் தனி ஒருவன் இராமசாமி சேலம் மாவட்டம்.",Not_offensive
4048,HISTORY MAKER THALA.......tamil il oru hollywood padam......THALA DA..........,Not_offensive
4049,Pompala mela kai vaikira naai ku padam odathu god iruntha intha padam matum ila ivanda entha padamum odathu,Offensive_Targeted_Insult_Individual
4050,semma  mass lov u vijay,Not_offensive
4051,Yow karthi subburaj yenna ya senju vachurukka.... thalaivaaaaaa...... Petta paraak,Not_offensive
4052,kaapaan = kollywood mission impossible,Offensive_Targeted_Insult_Group
4053,kaththita irukan teaser fulla bgm vara kadupa avuthu ivanuku dsp ya paravala,Offensive_Targeted_Insult_Individual
4054,Ellam sari sasikala and somanbabu role ah yaaru nadikapoora🤣🤣,Offensive_Targeted_Insult_Group
4055,இலவு பழுக்காது  தமிழ் அழியாது நிலவு விழியாது  தமிழ் மறையாது  களவு அறியாது தமிழ் ஒழியாது ௭தற்கும் வீழாத தூய தமிழ் காண மக்கள் தொலைக்காட்சி நிகழ்ச்சிகளை யூ டியூப் ல் காணுங்கள் நன்றி.,Not_offensive
4056,பெண் குழந்தை பெற்ற தகப்பன்மார்கள் சார்பாக வாழ்த்துக்கள்.,Not_offensive
4057,Thala pola varuma thalada trailerre evalo superna movie evalo supera irukkum,Not_offensive
4058,Rajini sir fans mattum like podunga pa,Not_offensive
4059,ட்ரெய்லரை அருமையாக உள்ளது விஜய் ரசிகர் மன்றம் சார்பாக வாழ்த்துக்கள்,Not_offensive
4060,"வேலைக்கு ஆட்கள் தேவை இடம் : சென்னை வயது :18 to 28 வருமானம் :13500 ‍to 15000 நிரந்தர வேலை தங்குமிடம் இலவசம் , 8973624334",Not_offensive
4061,Yuvan vera level ..... BGM speaks a lot,Not_offensive
4062,Nanum indha padathula act pannirukkan ks Ravi Kumar kooda hiphop pinnaei iruppan bar scene la,Offensive_Targeted_Insult_Individual
4063,Peru onne pothu ..... Mgr sivaji rajini Kamal Vikram Surya vjs nu emblem irukkum,Not_offensive
4064,Single pasangalam readya irunga inda lovers dayla masss panrom,Not_offensive
4065,va va bhairavaa .. athiradi teaser. anna rocks. vasool mannan yup!!,Not_offensive
4066,இந்த படத்தை ஆதரிக்கிறதையோ எதிர்க்கிறதையோ விட்டுட்டு ...... அந்த ராயபுரம் ரெஜிஸ்டர் ஆபீஸ் உண்மை சம்பவமா இருந்தா அவனுங்கள யாருன்னு மக்களுக்கு அடையாளம் காட்டுங்க புடிச்சி உள்ள போடுறதுக்கு என்ன செய்யனுமோ அத செய்ங்க மொதல்ல அத விட்டுட்டு  இங்க வந்து உங்க சாதி வெறிய காட்டாதீங்க .....,Not_offensive
4067,Thanjavur  Maavattam Papanasam kaduvettiyar bhakthargal sarbaga padam vettriyadaiya vazhthukkal.,Not_offensive
4068,2019......now...... yogi B rap no body can beat .........yogi B,Not_offensive
4069,Ilayaraja sir:Naa yanai illa kudthira.Summa takkunu enthrichuduven.,Offensive_Targeted_Insult_Individual
4070,வேதாரண்யம் சத்ரியர் குலச் சார்பாக வாழ்த்துக்கள்,Not_offensive
4071,Hit like for           Surya,Not_offensive
4072,நானும் தேவன் தான்டா ஆனால் என் தாத்த பசும்பொன் தேவனாகிய கடபிடிக்கிறவன் .  நாம  உயர்ந்தவர்கள் தான்  ஆனால் சாதியால் இல்ல  எல்லா சாதியம் சம நினைத்து பிறருக்கு உதவுவதில்,Not_offensive
4073,Chai indha kelavanuku Amy Jackson kekudha..............idhu ellam enna Padam Karumo🤮🤮🤢🤢🤢🤢🤢🤢indha kelavanoda moonjiya pathale kaduppa varudhu🤬🤬🤬,Offensive_Targeted_Insult_Individual
4074,Asuran trailer   ( Dhanush + vetrimaaran + Gv )  Sola varthaikaley ilaa !!,Not_offensive
